,评论
38700,穿着好看，修身有垂感，同事也想买一套
38701,质量是可以的呢，价格实惠的呢，百搭的呢，喜欢的啦。
38702,套装效果还是不错的，上身效果挺好，面料柔软舒适。
38703,已经第二次购买了，今年依旧是那么的好，下次还会继续购买
38704,衣服真的挺好的，放心购买吧，码偏小一点
38705,还好，手感不错，大小正合身
38706,衣服质量不错，和图片描述的一样，洗后不褪色
38707,衣服料子还行，大小合适，有点厚
38708,买来上班穿的，价格实惠，质量好，是一款不错的品牌。
38709,衣服质量不错，版型小，号买小了。
38710,这是第二套了员工服，挺你。以后我们家服装都到你这来购
38711,宝贝收到了，质量超好，大小合适，下次还会光顾
38712,衣服收到了，码数正。上身效果好
38713,穿上这款宝贝 我感觉回头率增加了不少
38714,衣服到了，穿着挺舒服的，面料也还可以
38715,衣服穿着合身，挺好看的，喜欢
38716,看了好几家最后选择这款，还挺不错的，物有所值，挺好的，满意！
38717,西装质量不错，款式好看，价格实惠，好评
38718,质量还挺好，自己太胖了裤子穿不上上
38719,衣服收到了，物流挺快的，质量也挺不错的，面料舒服
38720,衣服不错啊，搞活动买的，一次买了两件，挺满意的
38721,黑色也比较百搭。挺满意的，值得购买
38722,东西收到了。穿起来挺有气质的，朋友都说好看
38723,上身效果还不错！性价比高，满意！
38724,衣服是帮小姐妹买的，她挺喜欢的，价格也比较实惠，值得购买。
38725,上身修身，挺好看的，满意
38726,正是我想的那样，太好了，质量好，号码正和适
38727,做工不错，穿上挺合身的
38728,衣服穿起来挺舒服的，老婆还是比较喜欢的
38729,刚刚收到，挺合身的，质量还不错
38730,质量还行，这个价位挺划算，以后推荐给朋友……
38731,面料尺才刚合适，不错我喜欢
38732,这已经是第二次购买了，质量依旧是那么的好，还会回购的。
38733,工作服还可以，有需要还要来买的
38734,衣服质量好，价格也实惠好，好，好。
38735,宝贝已经收到了，和图片描述的一模一样，值得购买。
38736,面料质量还行，穿着舒服
38737,衣服质量挺不错的，摸着也挺舒服的
38738,比较合身，质量也不错！
38739,质量不错，穿上有气质
38740,话说只能用快。好。来形容啊，嘻嘻，下次再找你。
38741,下次还会再来的，收到了，感觉太惊喜了。
38742,质量好！值得信赖！已经是第二次购买
38743,东西不错，是我想要的。快递给力。
38744,挺不错的，同事也让我帮她买一套。
38745,挺好看不用担心了。喜欢！
38746,做工好 质量好 价格也实惠
38747,质量不错的，版型也行好的。
38748,方方面面都还不错 好评
38749,商品不错 祝店家生意兴隆
38750,版型挺好的，值得够买
38751,挺好的质量，物流也快
38752,质量好，已经第二次购买。
38753,太热了，试了下就裤子长其他都可以赶紧脱下来，就没来得及自拍。裤子买大一号，果然回长点，没办法谁叫偶裤头要大。质量还行，物有所值
38754,寄到家里，老公帮忙收到的，我在外地没看到实物。等半个月后回去试穿了再来上图吧。客服推荐的L，我看很多人都买的xl，还比我瘦，也不知道我的能穿不？等后面再追评了！
38755,第一次穿职业装感觉特别棒好评质量也很好值得购买
38756,裤子挺好的，料还行
38757,上衣刚刚好，裤子偏大
38758,宝贝收到了 经本人确认 是好货 无误
38759,还行，穿着一般就那样，
38760,特别意外，非常喜欢！
38761,还不错，就是裤子太长了。
38762,上身效果很好，很显气质，很有女神范哦!&amp;****;@
38763,非常不错的一款西装，喜欢的宝们赶紧下手购买了吧！！！
38764,质量特别好，和我体型正好一样，一次非常满意的购物
38765,宝贝收到了，非常满意。值得购买，下次还会光顾。
38766,满意！物有所值！
38767,实在是太好了，非常满意的一次网购。
38768,宝贝收到了，很好，质量也不错
38769,不知道女朋友会不会喜欢
38770,挺合身好看喜欢质量很好
38771,太满意啦为我定做的一样。
38772,穿了一段时间非常好
38773,宝贝不错 我很喜欢 你家店铺我已推荐给亲朋好友
38774,第一次在这个店里买衣服的质量还可以。
38775,还不错，穿着很舒适
38776,宝贝不错，挺喜欢的
38777,质量好。挺漂亮的
38778,买到你家的这款商品使我开心了好几天
38779,喜欢的朋友可以放心购买 商品挺不错的
38780,衣服挺不错的，质量挺好的，会推荐给朋友
38781,质量不错，一次愉快的购物，值得推荐
38782,质量挺好的…………
38783,我很高兴 可以买到这么好的宝贝
38784,宝贝收到了 感觉还是挺不错的
38785,很喜欢你家的这款宝贝
38786,这确实是款好宝贝无疑
38787,好宝贝 我喜欢的紧 好评
38788,宝贝不错 我很喜欢 好评
38789,货收到了，很不错，好评
38790,很棒的一款产品 好评
38791,比较正式的职业装，
38792,好的东西，好的服务
38793,质量超级好，很喜欢
38794,有点长，厚度可以
38795,亲，牌子都不一样，完了退货还得自己承担运费，衣服上的污渍还不算质量问题，问题是已经提前留言让商家仔细检查一下……三星告诫，好自为之吧
38796,"面料材质：材料稍有点硬，不过这样更有立体感
舒适程度：舒适
版型设计：合体，码偏小
搭配设计：合理"
38797,版型挺好，就是裤子有点瘦。但是为什么上衣兜里会有瓜子皮？难道是别人穿过的？所以只能给四颗星
38798,这个四件套我要说一下，因为我有点胖，衣服一直不太好买，但是这四件套尺码很标准，确实穿的很合身。
38799,挺合身的，就是线头太多，退货太麻烦了，将就着穿吧，不是很满意，想买的人最好备注一下剪好线头再发货。
38800,穿上去尺寸大小合适，但是款式就太一般了，就是一身工作服，不咸不淡，不冷不热，没有任何款式，非常普通，也很大众
38801,因与线上客服联系换M码，收到换的裤子沾油迹，再次寄回换货后线上客服一直没有回应是否寄出？从17号～21日了！
38802,尺码合适，拿在手中很有分量，试穿的时候发现里面的衬衫领带是歪的，发货的时候没有检查吗
38803,西服还可以，裤子太长，得改，不然没法穿，而且整套西服比较重，布料还可以吧。
38804,拿回来熨一下就可以穿了，大小刚合适，裤子需要截边，可能是我有点低?
38805,衣服质感还不错?只是号码小了点，和商家一说就答应给换了，这不还没寄回来，等寄回来再试吧，应该可以的。
38806,衣服收到很喜欢，就是码子有点偏小  能将就穿
38807,就是裤子有点大，有点长
38808,衣服收到了中码偏小了，有点掉色
38809,衣服质量好，裤子有点长需改自已一下就好了，尺码标准
38810,这个衣服与之前买的有差距，可以退不
38811,不好，衣服穿上掉色，裤子还烂了个口子
38812,面料舒服，就是买小了，换货了
38813,太大了，申请了换货
38814,还不能，穿上了
38815,工作服穿着还可以就让同事也一起买了，买回来有一件直接开线想着换一件就算了，我们是需要发票的购买的就把信息全部提交了，收到货半个月一直关注发票，一直没有开过来就联系了客服，真是说话气死人?我不要发票我提交干嘛，还说我也没问，你们有病吧！不想给开发票就写清楚呀！这样我们就不会再选择了，误导大家
38816,差评！差评！差评！年前说他们放假了没办法换，说年后换方便，叫我再买一套。说年后退回一套，现在又说只能换不能退，两套衣服，一套小码的穿不了，客服叫再买一套的也将就穿了，打投诉电话太麻烦了，另一套扔了吧！太小穿不了。亲们不要上当，码都不正，那么多好评不知道怎么来的，那客服年前一个态度年后一个态度.#??????
38817,衣服质量很好，比较厚实，适合春秋穿，口袋很大，方便装手机。
38818,衣服收到了，外观很漂亮，颜色很正，面料挺好的，摸着很舒服，穿着很合身，挺满意的。
38819,太棒了，合身，合体，舒服送货超速，给店家点赞赞赞！给快递点赞赞赞！
38820,衣服很漂亮，穿上暖和又舒服，超喜欢，最满意的一次网上购物。
38821,衣服挺酷的，穿上去挺保暖的，特别的帅，很适合我这种比较，粗鲁的，小仙女。
38822,很喜欢这套卫衣，颜色很好，看，穿着很舒服哦，很厚很暖和，保暖性超级超级超级好，推荐购买
